src,dst,weight,highway
118408807,118873532,48.426,secondary
118408807,118873522,60.058,secondary
118408822,118514202,37.323,tertiary
118408822,118873532,20.945,tertiary
118408822,118514136,384.933,tertiary
118409825,1932947355,174.76999999999998,secondary
118409825,1638203480,39.28,secondary
118409825,1638205032,305.59099999999995,motorway_link
118409882,118596377,50.507000000000005,residential
118410241,118410253,104.705,residential
118410253,118717961,352.494,tertiary
118410253,118879262,66.386,tertiary
118410304,475384620,66.738,residential
118410304,1846182161,147.383,secondary
118410304,118639740,34.785000000000004,secondary
118410329,118441399,6.913,residential
118410329,118410339,67.26,residential
118410329,475152174,44.42,residential
118410339,118441399,66.62100000000001,residential
118410339,475151050,110.891,residential
118410339,475151673,121.517,residential
118410425,118410428,13.026,residential
118410425,118777477,146.107,residential
118410425,118612526,207.463,secondary
118410425,118612566,452.005,secondary
118410428,118612143,114.095,secondary
118410428,118612119,211.568,secondary
118410462,118657802,57.851,residential
118410910,118410924,111.734,motorway_link
118410910,118712093,701.041,motorway_link
118410910,3695653693,366.5099999999999,motorway_link
118410924,118497047,33.638,unclassified
118410924,118628052,180.913,unclassified
118412411,118412422,182.222,residential
118412411,118973427,41.187,residential
118412411,118789240,46.182,residential
118412422,118412451,240.831,residential
118412422,118756383,42.74,residential
118412422,118756367,47.763000000000005,residential
118412451,118716872,88.591,residential
118412451,118890032,256.586,residential
118412460,118412472,163.68900000000002,residential
118412472,118412530,105.472,residential
118412472,118577228,30.885,residential
118412478,118412513,276.2490000000001,residential
118412478,118635677,204.594,tertiary
118412478,118756367,421.76200000000006,tertiary
118412526,118412530,35.583,residential
118412530,118873263,67.878,residential
118412547,118710470,31.262,residential
118412554,1635950700,271.40500000000003,motorway_link
118412554,118538926,937.674,motorway
118412600,118436325,486.225,motorway_link
118412600,1635950831,789.4089999999999,motorway
118412863,118412865,62.966,residential
118412863,118421853,68.129,residential
118412863,118487557,46.546,residential
118415142,118581691,72.802,tertiary
118415142,118588028,142.779,tertiary
118415250,118415399,1208.3240000000003,motorway_link
118415250,118768620,238.64300000000003,motorway
118415399,118814392,665.75,motorway
118415418,1614242683,44.141,secondary
118415418,118505468,145.362,secondary
118415418,1614242727,52.604,motorway_link
118415512,1614242696,552.658,motorway
118415512,1614242727,726.543,motorway_link
118415645,118595022,113.889,residential
118415645,119022155,65.51,residential
118415645,118791701,82.529,residential
118415682,118653112,40.111,residential
118416150,118448163,81.113,residential
118416150,118416159,126.934,residential
118416150,118448171,87.34800000000001,residential
118416159,118448109,106.447,residential
118416159,118448058,90.668,residential
118416470,118438186,146.039,residential
118416792,118416861,774.204,motorway
118416792,118416811,303.144,motorway_link
118416811,118540596,34.078,motorway_link
118416811,118416817,25.281,motorway_link
118416817,118540596,25.265,tertiary
118416817,118416861,466.1089999999999,motorway_link
118416817,118443683,180.228,tertiary
118416861,1613547942,464.233,motorway
118416949,118416950,67.519,residential
118416949,118786770,67.36,residential
118416949,2465625435,180.44600000000003,residential
118417290,118417447,38.766,residential
118417295,9835449295,34.52,residential
118417441,118448674,61.093,tertiary
118417441,9835449295,5.679,tertiary
118417441,118417447,31.193,residential
118417447,118448674,73.865,residential
118417780,118417784,60.059,residential
118417784,118660546,119.374,tertiary
118417784,118660532,32.958,tertiary
118417792,118417795,10.009,residential
118417795,118417806,30.356,residential
118417795,118525811,52.857000000000006,residential
118417806,118417809,9.735,residential
118417806,475152406,63.092,residential
118417806,118417849,61.258,residential
118417809,118417854,55.324000000000005,residential
118417809,475152398,54.289,residential
118417849,118417854,8.368,residential
118417849,118563880,220.45800000000003,residential
118417849,118563916,86.904,residential
118417854,118921727,79.45,residential
118417873,118417876,10.66,residential
118417873,118563916,108.20499999999998,residential
118417873,118612246,59.407,residential
118417876,118612251,61.629,residential
118417876,118921837,197.695,residential
118417876,118921727,111.083,residential
118418247,118418407,1438.523,motorway_link
118418674,118657997,13.235,residential
118418674,118658019,360.807,residential
118418681,118903257,48.55,secondary
118418681,118418690,70.013,secondary
118418681,916671206,67.896,unclassified
118418690,916671206,15.057,secondary
118418690,118418841,89.22399999999999,secondary
118418690,1635689945,80.395,secondary
118418746,118664139,108.344,primary
118418746,118550174,70.235,primary
118418746,118922444,113.784,residential
118418841,118418848,29.969,secondary_link
118418841,118462706,25.045,secondary
118418848,118462706,27.799,secondary
118418848,118710283,23.398,secondary
118419216,118419231,74.234,secondary
118419216,118807500,44.35,secondary
118419216,118866964,270.228,secondary
118419216,118419238,65.54599999999999,secondary
118419231,916936004,314.895,secondary
118419231,118807500,57.113,secondary
118419238,118807500,37.953,secondary
118419238,118452795,698.186,secondary
118419279,118452545,668.896,secondary
118419279,118807297,41.169,secondary
118419772,118419795,120.75,residential
118419772,118562275,62.453,residential
118419795,119026100,70.12,residential
118420672,118769545,81.78200000000001,primary
118420672,118769558,95.169,primary
118420672,1371680731,82.473,primary
118421265,118922444,73.012,residential
118421265,118421269,81.35400000000001,primary
118421269,118421276,37.167,primary
118421269,118550174,51.565000000000005,primary_link
118421276,118550174,38.74,primary
118421276,118421291,59.645,primary
118421291,118566639,168.443,secondary
118421291,118711361,257.618,motorway_link
118421324,118788947,21.778,tertiary
118421324,446257869,389.04,tertiary
118421324,119010722,101.761,residential
118421849,118421853,63.549,residential
118421853,118487528,68.605,residential
118422720,118572953,14.208,motorway_link
118422720,118547096,47.593,primary
118422720,118467503,80.09100000000001,motorway_link
118422720,118529888,97.166,primary
118422821,6431781291,652.404,motorway
118422821,118467458,440.73,motorway
118422821,118529888,340.80500000000006,motorway_link
118422874,450895284,183.951,secondary
118422874,10170427273,126.491,secondary
118423217,118597447,68.337,tertiary
118423217,118423223,67.588,residential
118423217,118757070,229.471,tertiary
118423227,118775535,24.445,unclassified
118423477,118511526,49.097,secondary
118423477,118732879,240.926,secondary
