id,lon,lat,highway
46396,-115.1514104,36.1674067,"[0, 3, 0]"
46397,-115.151781,36.1675549,"[0, 3, 0]"
46398,-115.152147,36.1669734,"[0, 3, 0]"
46399,-115.1519625,36.1668978,"[0, 3, 0]"
46400,-115.1515847,36.1674764,"[0, 3, 0]"
46401,-115.1506321,36.1689543,"[0, 1, 0]"
46402,-115.2962896,36.2110451,"[0, 3, 0]"
46403,-115.2963556,36.2114458,"[2, 2, 0]"
46404,-115.2963935,36.2115547,"[2, 1, 0]"
46405,-115.295964,36.2110129,"[0, 3, 0]"
46406,-115.2960143,36.2111489,"[0, 2, 0]"
46407,-115.2952168,36.2110437,"[0, 3, 0]"
46408,-115.293781,36.2100409,"[2, 1, 0]"
46409,-115.2942818,36.2108751,"[0, 4, 0]"
46410,-115.2946141,36.2114371,"[0, 3, 0]"
46411,-115.2937852,36.2112283,"[0, 3, 0]"
46412,-115.2932753,36.2112475,"[0, 3, 0]"
46413,-115.2914742,36.2114474,"[0, 3, 0]"
46414,-115.2925991,36.211292,"[0, 3, 0]"
46415,-115.292464,36.2113982,"[0, 3, 0]"
46416,-115.293086,36.2111806,"[0, 3, 0]"
46417,-115.2927062,36.211487,"[0, 3, 0]"
46418,-115.2944851,36.2107331,"[2, 1, 0]"
46419,-115.2936056,36.2112351,"[0, 3, 0]"
46420,-115.2935604,36.2116614,"[2, 3, 0]"
46421,-115.2934646,36.2112404,"[0, 3, 0]"
46422,-115.2935641,36.2117741,"[2, 1, 0]"
46423,-115.1785999,36.1805295,"[2, 1, 0]"
46424,-115.1779599,36.1807042,"[0, 2, 0]"
46425,-115.1779477,36.1810646,"[2, 1, 0]"
46426,-115.1786066,36.1810306,"[2, 1, 0]"
46427,-115.1779543,36.1808689,"[0, 3, 0]"
46428,-115.1761202,36.1800131,"[2, 1, 0]"
46429,-115.1761186,36.1798002,"[0, 2, 0]"
46430,-115.1761172,36.1796132,"[0, 2, 0]"
46431,-115.1761176,36.1810343,"[2, 1, 0]"
46432,-115.1753879,36.1809275,"[0, 1, 2]"
46433,-115.1753889,36.181024,"[2, 1, 0]"
46434,-115.2420229,36.250099,"[2, 1, 0]"
46435,-115.2413105,36.2503699,"[0, 2, 0]"
46436,-115.2403679,36.2502809,"[0, 3, 0]"
46437,-115.2403858,36.2495869,"[0, 2, 0]"
46438,-115.241173,36.2491469,"[2, 2, 0]"
46439,-115.228627,36.2990579,"[2, 1, 0]"
46440,-115.2280233,36.2990504,"[0, 1, 0]"
46441,-115.2079489,36.188253,"[3, 1, 0]"
46442,-115.207949,36.1884325,"[0, 2, 0]"
