id,lon,lat,highway1,highway2,highway3,highway4,highway5
481,-92.352187,34.788141,0,0,4,0,1
482,-92.2639079,34.7334852,3,0,0,0,0
483,-92.390575,34.763946,3,0,0,0,0
484,-92.389361,34.767161,3,0,0,0,0
485,-92.389046,34.767583,2,2,0,0,0
486,-92.3889505,34.7676854,2,2,0,0,0
487,-92.388798,34.768012,3,0,0,0,0
488,-92.38978,34.771727,3,0,0,0,0
489,-92.404324,34.778513,0,0,2,0,2
490,-92.404448,34.77852,0,0,2,0,2
491,-92.332561,34.775636,0,0,0,0,2
492,-92.341307,34.74561,1,2,0,0,0
493,-92.258614,34.733059,2,2,2,0,2
494,-92.298808,34.724184,0,0,0,0,2
495,-92.2936798,34.7154302,0,0,0,0,6
496,-92.293655,34.714573,0,0,0,0,2
497,-92.392853,34.688142,0,0,0,0,6
498,-92.308057,34.6859,3,0,0,0,0
499,-92.30657,34.688832,3,0,0,0,0
500,-92.423908,34.755787,0,0,0,0,6
501,-92.3924024,34.7157866,0,4,0,0,2
502,-92.411972,34.767479,0,0,0,0,2
503,-92.411925,34.769037,0,0,0,0,2
504,-92.411508,34.76751,0,0,0,0,2
505,-92.411466,34.769048,0,0,0,0,2
506,-92.401615,34.717266,3,0,0,0,0
507,-92.4030441,34.713409,3,0,0,0,0
508,-92.4036485,34.7127099,1,2,0,0,0
509,-92.401365,34.71692,3,0,0,0,0
510,-92.39977,34.712723,1,2,0,0,0
511,-92.2317671,34.7370384,0,0,0,0,6
512,-92.245528,34.7365763,0,0,0,0,6
513,-92.247835,34.73469,0,0,4,0,2
514,-92.247105,34.734675,0,0,0,0,2
515,-92.3164855,34.6895934,0,4,0,0,2
516,-92.3166042,34.687915,0,0,0,0,2
517,-92.189066,34.716926,3,0,0,0,0
518,-92.189354,34.716919,2,0,4,0,0
519,-92.193051,34.715448,3,0,0,0,0
520,-92.2556754,34.731987,0,0,0,0,2
521,-92.255695,34.730818,0,0,0,0,2
522,-92.399047,34.715205,0,0,0,0,2
523,-92.3958081,34.7126266,0,4,0,0,2
524,-92.285208,34.742502,3,0,0,0,0
525,-92.283419,34.7405218,3,0,0,0,0
526,-92.413556,34.753913,0,5,0,0,0
527,-92.413582,34.753354,0,3,0,0,0
528,-92.414409,34.75332,0,1,4,0,0
529,-92.41441,34.753772,0,3,0,0,0
530,-92.3558623,34.6769232,1,5,0,0,0
531,-92.3641052,34.6765863,3,0,0,0,0
532,-92.366004,34.675948,1,2,0,0,0
533,-92.374282,34.676687,0,0,0,0,2
534,-92.318249,34.744148,1,0,1,0,1
535,-92.4922881,34.7746606,0,0,0,2,0
536,-92.4876125,34.7729133,0,0,4,2,0
